"2868 CALVARY CHURCH RD, RICHMOND COUNTY","2868 CALVARY CHURCH RD, WARSAW, VA 22572-3922, UNITED STATES",2868,CALVARY CHURCH RD,WARSAW,VA,22572-3922,RICHMOND,RICH-5,"VATI,RDOF","-76,6629","37,88477",NULL,NULL,NULL,Unserved,RICH 5,1238
"2738 CALVARY CHURCH RD, RICHMOND COUNTY","2738 CALVARY CHURCH RD, WARSAW, VA 22572-3914, UNITED STATES",2738,CALVARY CHURCH RD,WARSAW,VA,22572-3914,RICHMOND,RICH-5,"VATI,RDOF","-76,66184","37,88458",NULL,NULL,NULL,Unserved,RICH 5,1239
"2998 CALVARY CHURCH RD, RICHMOND COUNTY","2998 CALVARY CHURCH RD, WARSAW, VA 22572-3913, UNITED STATES",2998,CALVARY CHURCH RD,WARSAW,VA,22572-3913,RICHMOND,RICH-5,"VATI,RDOF","-76,66316","37,88665",NULL,NULL,NULL,Unserved,RICH 5,1240
"2774 CALVARY CHURCH RD, RICHMOND COUNTY","2774 CALVARY CHURCH RD, WARSAW, VA 22572-3914, UNITED STATES",2774,CALVARY CHURCH RD,WARSAW,VA,22572-3914,RICHMOND,RICH-5,"VATI,RDOF","-76,66264","37,88459",NULL,NULL,NULL,Unserved,RICH 5,1241
"7647 HISTORY LAND HWY, RICHMOND COUNTY","7647 HISTORY LAND HWY, FARNHAM, VA 22460-2742, UNITED STATES",7647,HISTORY LAND HWY,FARNHAM,VA,22460-2742,RICHMOND,RICH-5,"VATI,RDOF","-76,66418","37,89",NULL,NULL,NULL,Unserved,RICH 5,1242
"374 CREEK VIEW LN, RICHMOND COUNTY","374 CREEK VIEW LN, WARSAW, VA 22572-3715, UNITED STATES",374,CREEK VIEW LN,WARSAW,VA,22572-3715,RICHMOND,RICH-5,"VATI,RDOF","-76,7064","37,9251",NULL,NULL,NULL,Unserved,RICH 5,1243
"299 CREEK VIEW LN, RICHMOND COUNTY","299 CREEK VIEW LN, WARSAW, VA 22572-3714, UNITED STATES",299,CREEK VIEW LN,WARSAW,VA,22572-3714,RICHMOND,RICH-5,VATI,"-76,70608","37,92098",NULL,NULL,NULL,Unserved,RICH 5,1244
"352 CREEK VIEW LN, RICHMOND COUNTY","352 CREEK VIEW LN, WARSAW, VA 22572-3715, UNITED STATES",352,CREEK VIEW LN,WARSAW,VA,22572-3715,RICHMOND,RICH-5,"VATI,RDOF","-76,70584","37,9222",NULL,NULL,NULL,Unserved,RICH 5,1245
"366 CREEK VIEW LN, RICHMOND COUNTY","366 CREEK VIEW LN, WARSAW, VA 22572-3715, UNITED STATES",366,CREEK VIEW LN,WARSAW,VA,22572-3715,RICHMOND,RICH-5,"VATI,RDOF","-76,70597","37,92501",NULL,NULL,NULL,Unserved,RICH 5,1246
"370 CREEK VIEW LN, RICHMOND COUNTY","370 CREEK VIEW LN, WARSAW, VA 22572-3715, UNITED STATES",370,CREEK VIEW LN,WARSAW,VA,22572-3715,RICHMOND,RICH-5,"VATI,RDOF","-76,7068","37,92484",NULL,NULL,NULL,Unserved,RICH 5,1247
"678 UNION MILL RD, RICHMOND COUNTY","678 UNION MILL RD, FARNHAM, VA 22460-2624, UNITED STATES",678,UNION MILL RD,FARNHAM,VA,22460-2624,RICHMOND,RICH-5,VATI,"-76,62654","37,87319",NULL,NULL,NULL,Unserved,RICH 5,1248
"4623 HISTORY LAND HWY, RICHMOND COUNTY","4623 HISTORY LAND HWY, FARNHAM, VA 22460-2617, UNITED STATES",4623,HISTORY LAND HWY,FARNHAM,VA,22460-2617,RICHMOND,RICH-5,VATI,"-76,62308","37,8756",NULL,NULL,NULL,Unserved,RICH 5,1249
"4689 HISTORY LAND HWY, RICHMOND COUNTY","4689 HISTORY LAND HWY, FARNHAM, VA 22460-2617, UNITED STATES",4689,HISTORY LAND HWY,FARNHAM,VA,22460-2617,RICHMOND,RICH-5,VATI,"-76,62356","37,87689",NULL,NULL,NULL,Unserved,RICH 5,1250
"541 UNION MILL RD, RICHMOND COUNTY","541 UNION MILL RD, FARNHAM, VA 22460-2625, UNITED STATES",541,UNION MILL RD,FARNHAM,VA,22460-2625,RICHMOND,RICH-5,VATI,"-76,62429","37,87555",NULL,NULL,NULL,Unserved,RICH 5,1251
"1328 FOLLY NECK RD, RICHMOND COUNTY","1328 FOLLY NECK RD, WARSAW, VA 22572-3844, UNITED STATES",1328,FOLLY NECK RD,WARSAW,VA,22572-3844,RICHMOND,RICH-5,NULL,"-76,70415","37,89361",NULL,NULL,NULL,Unserved,RICH 5,1252
"1276 FOLLY NECK RD, RICHMOND COUNTY","1276 FOLLY NECK RD, WARSAW, VA 22572-3836, UNITED STATES",1276,FOLLY NECK RD,WARSAW,VA,22572-3836,RICHMOND,RICH-5,NULL,"-76,70354","37,8946",NULL,NULL,NULL,Unserved,RICH 5,1253
"1257 FOLLY NECK RD, RICHMOND COUNTY","1257 FOLLY NECK RD, WARSAW, VA 22572-3836, UNITED STATES",1257,FOLLY NECK RD,WARSAW,VA,22572-3836,RICHMOND,RICH-5,NULL,"-76,7025","37,89386",NULL,NULL,NULL,Unserved,RICH 5,1254
"1249 FOLLY NECK RD, RICHMOND COUNTY","1249 FOLLY NECK RD, WARSAW, VA 22572-3836, UNITED STATES",1249,FOLLY NECK RD,WARSAW,VA,22572-3836,RICHMOND,RICH-5,NULL,"-76,70247","37,89397",NULL,NULL,NULL,Unserved,RICH 5,1255
"151 UNION MILL RD, RICHMOND COUNTY","151 UNION MILL RD, FARNHAM, VA 22460-2641, UNITED STATES",151,UNION MILL RD,FARNHAM,VA,22460-2641,RICHMOND,RICH-5,VATI,"-76,6255","37,88093",NULL,NULL,NULL,Unserved,RICH 5,1256
"196 UNION MILL RD, RICHMOND COUNTY","196 UNION MILL RD, FARNHAM, VA 22460-2641, UNITED STATES",196,UNION MILL RD,FARNHAM,VA,22460-2641,RICHMOND,RICH-5,VATI,"-76,62633","37,87995",NULL,NULL,NULL,Unserved,RICH 5,1257
"259 UNION MILL RD, RICHMOND COUNTY","259 UNION MILL RD, FARNHAM, VA 22460-2640, UNITED STATES",259,UNION MILL RD,FARNHAM,VA,22460-2640,RICHMOND,RICH-5,VATI,"-76,62502","37,8799",NULL,NULL,NULL,Unserved,RICH 5,1258
"242 UNION MILL RD, RICHMOND COUNTY","242 UNION MILL RD, FARNHAM, VA 22460-2640, UNITED STATES",242,UNION MILL RD,FARNHAM,VA,22460-2640,RICHMOND,RICH-5,VATI,"-76,62617","37,87958",NULL,NULL,NULL,Unserved,RICH 5,1259
"4429 HISTORY LAND HWY, RICHMOND COUNTY","4429 HISTORY LAND HWY, FARNHAM, VA 22460, UNITED STATES",4429,HISTORY LAND HWY,FARNHAM,VA,22460,RICHMOND,RICH-5,VATI,"-76,62304","37,87218",NULL,NULL,NULL,Unserved,RICH 5,1260
"4521 HISTORY LAND HWY, RICHMOND COUNTY","4521 HISTORY LAND HWY, FARNHAM, VA 22460-2652, UNITED STATES",4521,HISTORY LAND HWY,FARNHAM,VA,22460-2652,RICHMOND,RICH-5,VATI,"-76,62273","37,87416",NULL,NULL,NULL,Unserved,RICH 5,1261
"603 UNION MILL RD, RICHMOND COUNTY","603 UNION MILL RD, FARNHAM, VA 22460-2624, UNITED STATES",603,UNION MILL RD,FARNHAM,VA,22460-2624,RICHMOND,RICH-5,VATI,"-76,62419","37,87442",NULL,NULL,NULL,Unserved,RICH 5,1262
"4480 HISTORY LAND HWY, RICHMOND COUNTY","4480 HISTORY LAND HWY, FARNHAM, VA 22460, UNITED STATES",4480,HISTORY LAND HWY,FARNHAM,VA,22460,RICHMOND,RICH-5,VATI,"-76,62145","37,87386",NULL,NULL,NULL,Unserved,RICH 5,1263
"4469 HISTORY LAND HWY, RICHMOND COUNTY","4469 HISTORY LAND HWY, FARNHAM, VA 22460-2616, UNITED STATES",4469,HISTORY LAND HWY,FARNHAM,VA,22460-2616,RICHMOND,RICH-5,VATI,"-76,62252","37,8736",NULL,NULL,NULL,Unserved,RICH 5,1264
"3443 FOLLY NECK RD, RICHMOND COUNTY","3443 FOLLY NECK RD, WARSAW, VA 22572-3812, UNITED STATES",3443,FOLLY NECK RD,WARSAW,VA,22572-3812,RICHMOND,RICH-5,"VATI,RDOF","-76,72972","37,87637",NULL,NULL,NULL,Unserved,RICH 5,1265
"3601 FOLLY NECK RD, RICHMOND COUNTY","3601 FOLLY NECK RD, WARSAW, VA 22572-3810, UNITED STATES",3601,FOLLY NECK RD,WARSAW,VA,22572-3810,RICHMOND,RICH-5,"VATI,RDOF","-76,73216","37,87534",NULL,NULL,NULL,Unserved,RICH 5,1266
"3489 FOLLY NECK RD, RICHMOND COUNTY","3489 FOLLY NECK RD, WARSAW, VA 22572-3812, UNITED STATES",3489,FOLLY NECK RD,WARSAW,VA,22572-3812,RICHMOND,RICH-5,"VATI,RDOF","-76,73067","37,87429",NULL,NULL,NULL,Unserved,RICH 5,1267
"3498 FOLLY NECK RD, RICHMOND COUNTY","3498 FOLLY NECK RD, WARSAW, VA 22572-3812, UNITED STATES",3498,FOLLY NECK RD,WARSAW,VA,22572-3812,RICHMOND,RICH-5,"VATI,RDOF","-76,73484","37,87689",NULL,NULL,NULL,Unserved,RICH 5,1268
"3514 FOLLY NECK RD, RICHMOND COUNTY","3514 FOLLY NECK RD, WARSAW, VA 22572-3811, UNITED STATES",3514,FOLLY NECK RD,WARSAW,VA,22572-3811,RICHMOND,RICH-5,"VATI,RDOF","-76,73521","37,87841",NULL,NULL,NULL,Unserved,RICH 5,1269
"3510 FOLLY NECK RD, RICHMOND COUNTY","3510 FOLLY NECK RD, WARSAW, VA 22572-3811, UNITED STATES",3510,FOLLY NECK RD,WARSAW,VA,22572-3811,RICHMOND,RICH-5,"VATI,RDOF","-76,73516","37,87842",NULL,NULL,NULL,Unserved,RICH 5,1270
"186 FOREST RD, RICHMOND COUNTY","186 FOREST RD, WARSAW, VA 22572-3923, UNITED STATES",186,FOREST RD,WARSAW,VA,22572-3923,RICHMOND,RICH-5,VATI,"-76,70341","37,87572",NULL,NULL,NULL,Unserved,RICH 5,1271
"449 FOREST RD, RICHMOND COUNTY","449 FOREST RD, WARSAW, VA 22572-3920, UNITED STATES",449,FOREST RD,WARSAW,VA,22572-3920,RICHMOND,RICH-5,VATI,"-76,70603","37,87998",NULL,NULL,NULL,Unserved,RICH 5,1272
"148 FOREST RD, RICHMOND COUNTY","148 FOREST RD, WARSAW, VA 22572-3923, UNITED STATES",148,FOREST RD,WARSAW,VA,22572-3923,RICHMOND,RICH-5,VATI,"-76,70292","37,87503",NULL,NULL,NULL,Unserved,RICH 5,1273
"405 FOREST RD, RICHMOND COUNTY","405 FOREST RD, WARSAW, VA 22572-3920, UNITED STATES",405,FOREST RD,WARSAW,VA,22572-3920,RICHMOND,RICH-5,VATI,"-76,7049","37,87712",NULL,NULL,NULL,Unserved,RICH 5,1274
"2995 FOLLY NECK RD, RICHMOND COUNTY","2995 FOLLY NECK RD, WARSAW, VA 22572-3841, UNITED STATES",2995,FOLLY NECK RD,WARSAW,VA,22572-3841,RICHMOND,RICH-5,"VATI,RDOF","-76,7243","37,8783",NULL,NULL,NULL,Unserved,RICH 5,1275
"2997 FOLLY NECK RD, RICHMOND COUNTY","2997 FOLLY NECK RD, WARSAW, VA 22572, UNITED STATES",2997,FOLLY NECK RD,WARSAW,VA,22572,RICHMOND,RICH-5,"VATI,RDOF","-76,72414","37,86972",NULL,NULL,NULL,Unserved,RICH 5,1276
"970 IVONDALE RD, RICHMOND COUNTY","970 IVONDALE RD, WARSAW, VA 22572, UNITED STATES",970,IVONDALE RD,WARSAW,VA,22572,RICHMOND,RICH-5,"VATI,RDOF","-76,67376","37,83828",NULL,NULL,NULL,Unserved,RICH 5,1277
"856 HUSSEYS CREEK RD, RICHMOND COUNTY","856 HUSSEYS CREEK RD, WARSAW, VA 22572, UNITED STATES",856,HUSSEYS CREEK RD,WARSAW,VA,22572,RICHMOND,RICH-5,"VATI,RDOF","-76,67665","37,84181",NULL,NULL,NULL,Unserved,RICH 5,1278
"850 HUSSEYS CREEK RD, RICHMOND COUNTY","850 HUSSEYS CREEK RD, WARSAW, VA 22572, UNITED STATES",850,HUSSEYS CREEK RD,WARSAW,VA,22572,RICHMOND,RICH-5,"VATI,RDOF","-76,67669","37,84182",NULL,NULL,NULL,Unserved,RICH 5,1279
"3447 HISTORY LAND HWY, RICHMOND COUNTY","3447 HISTORY LAND HWY, FARNHAM, VA 22460-2329, UNITED STATES",3447,HISTORY LAND HWY,FARNHAM,VA,22460-2329,RICHMOND,RICH-5,VATI,"-76,61641","37,85983",NULL,NULL,NULL,Unserved,RICH 5,1280
"1043 BOSWELL RD, RICHMOND COUNTY","1043 BOSWELL RD, WARSAW, VA 22572-3719, UNITED STATES",1043,BOSWELL RD,WARSAW,VA,22572-3719,RICHMOND,RICH-5,"VATI,RDOF","-76,68509","37,91374",NULL,NULL,NULL,Unserved,RICH 5,1281
"1129 BEAVER DAM RD, RICHMOND COUNTY","1129 BEAVER DAM RD, WARSAW, VA 22572-4030, UNITED STATES",1129,BEAVER DAM RD,WARSAW,VA,22572-4030,RICHMOND,RICH-5,"VATI,RDOF","-76,70763","37,86809",NULL,NULL,NULL,Unserved,RICH 5,1282
"1094 BEAVER DAM RD, RICHMOND COUNTY","1094 BEAVER DAM RD, WARSAW, VA 22572-4029, UNITED STATES",1094,BEAVER DAM RD,WARSAW,VA,22572-4029,RICHMOND,RICH-5,VATI,"-76,70529","37,86724",NULL,NULL,NULL,Unserved,RICH 5,1283
"1125 BEAVER DAM RD, RICHMOND COUNTY","1125 BEAVER DAM RD, WARSAW, VA 22572-4030, UNITED STATES",1125,BEAVER DAM RD,WARSAW,VA,22572-4030,RICHMOND,RICH-5,"VATI,RDOF","-76,70772","37,86783",NULL,NULL,NULL,Unserved,RICH 5,1284
"1267 BEAVER DAM RD, RICHMOND COUNTY","1267 BEAVER DAM RD, WARSAW, VA 22572-4031, UNITED STATES",1267,BEAVER DAM RD,WARSAW,VA,22572-4031,RICHMOND,RICH-5,"VATI,RDOF","-76,70548","37,87024",NULL,NULL,NULL,Unserved,RICH 5,1285
"1028 BEAVER DAM RD, RICHMOND COUNTY","1028 BEAVER DAM RD, WARSAW, VA 22572-4029, UNITED STATES",1028,BEAVER DAM RD,WARSAW,VA,22572-4029,RICHMOND,RICH-5,VATI,"-76,70564","37,86641",NULL,NULL,NULL,Unserved,RICH 5,1286
"1014 BEAVER DAM RD, RICHMOND COUNTY","1014 BEAVER DAM RD, WARSAW, VA 22572-4029, UNITED STATES",1014,BEAVER DAM RD,WARSAW,VA,22572-4029,RICHMOND,RICH-5,VATI,"-76,70387","37,86596",NULL,NULL,NULL,Unserved,RICH 5,1287
"91 ARNOLD LN, RICHMOND COUNTY","91 ARNOLD LN, WARSAW, VA 22572-3722, UNITED STATES",91,ARNOLD LN,WARSAW,VA,22572-3722,RICHMOND,RICH-5,"VATI,RDOF","-76,69095","37,90817",NULL,NULL,NULL,Unserved,RICH 5,1288
"57 ARNOLD LN, RICHMOND COUNTY","57 ARNOLD LN, WARSAW, VA 22572-3722, UNITED STATES",57,ARNOLD LN,WARSAW,VA,22572-3722,RICHMOND,RICH-5,"VATI,RDOF","-76,69072","37,90847",NULL,NULL,NULL,Unserved,RICH 5,1289
"395 BOSWELL RD, RICHMOND COUNTY","395 BOSWELL RD, WARSAW, VA 22572-3708, UNITED STATES",395,BOSWELL RD,WARSAW,VA,22572-3708,RICHMOND,RICH-5,"VATI,RDOF","-76,68531","37,90803",NULL,NULL,NULL,Unserved,RICH 5,1290
"271 BIG BEND RD, RICHMOND COUNTY","271 BIG BEND RD, WARSAW, VA 22572-3817, UNITED STATES",271,BIG BEND RD,WARSAW,VA,22572-3817,RICHMOND,RICH-5,"VATI,RDOF","-76,7172","37,89028",NULL,NULL,NULL,Unserved,RICH 5,1291
"191 BIG BEND RD, RICHMOND COUNTY","191 BIG BEND RD, WARSAW, VA 22572-3816, UNITED STATES",191,BIG BEND RD,WARSAW,VA,22572-3816,RICHMOND,RICH-5,"VATI,RDOF","-76,71793","37,88916",NULL,NULL,NULL,Unserved,RICH 5,1292
"209 BIG BEND RD, RICHMOND COUNTY","209 BIG BEND RD, WARSAW, VA 22572-3817, UNITED STATES",209,BIG BEND RD,WARSAW,VA,22572-3817,RICHMOND,RICH-5,"VATI,RDOF","-76,71766","37,8895",NULL,NULL,NULL,Unserved,RICH 5,1293
"331 BIG BEND RD, RICHMOND COUNTY","331 BIG BEND RD, WARSAW, VA 22572-3846, UNITED STATES",331,BIG BEND RD,WARSAW,VA,22572-3846,RICHMOND,RICH-5,"VATI,RDOF","-76,7169","37,89099",NULL,NULL,NULL,Unserved,RICH 5,1294
"295 BIG BEND RD, RICHMOND COUNTY","295 BIG BEND RD, WARSAW, VA 22572-3817, UNITED STATES",295,BIG BEND RD,WARSAW,VA,22572-3817,RICHMOND,RICH-5,"VATI,RDOF","-76,71707","37,89058",NULL,NULL,NULL,Unserved,RICH 5,1295
"233 BIG BEND RD, RICHMOND COUNTY","233 BIG BEND RD, WARSAW, VA 22572-3817, UNITED STATES",233,BIG BEND RD,WARSAW,VA,22572-3817,RICHMOND,RICH-5,"VATI,RDOF","-76,71749","37,88977",NULL,NULL,NULL,Unserved,RICH 5,1296
"251 BIG BEND RD, RICHMOND COUNTY","251 BIG BEND RD, WARSAW, VA 22572-3817, UNITED STATES",251,BIG BEND RD,WARSAW,VA,22572-3817,RICHMOND,RICH-5,"VATI,RDOF","-76,71734","37,89002",NULL,NULL,NULL,Unserved,RICH 5,1297
"10377 HISTORY LAND HWY, RICHMOND COUNTY","10377 HISTORY LAND HWY, WARSAW, VA 22572-3702, UNITED STATES",10377,HISTORY LAND HWY,WARSAW,VA,22572-3702,RICHMOND,RICH-5,VATI,"-76,70262","37,91448",NULL,NULL,NULL,Unserved,RICH 5,1298
"10383 HISTORY LAND HWY, RICHMOND COUNTY","10383 HISTORY LAND HWY, WARSAW, VA 22572-3702, UNITED STATES",10383,HISTORY LAND HWY,WARSAW,VA,22572-3702,RICHMOND,RICH-5,VATI,"-76,70165","37,91537",NULL,NULL,NULL,Unserved,RICH 5,1299
"10605 HISTORY LAND HWY, RICHMOND COUNTY","10605 HISTORYLAND HWY, WARSAW, VA 22572-3742, UNITED STATES",10605,HISTORYLAND HWY,WARSAW,VA,22572-3742,RICHMOND,RICH-5,VATI,"-76,70352","37,91927",NULL,NULL,NULL,Unserved,RICH 5,1300
"10609 HISTORY LAND HWY, RICHMOND COUNTY","10609 HISTORYLAND HWY, WARSAW, VA 22572-3742, UNITED STATES",10609,HISTORYLAND HWY,WARSAW,VA,22572-3742,RICHMOND,RICH-5,VATI,"-76,70361","37,9193",NULL,NULL,NULL,Unserved,RICH 5,1301
"558 CREEK VIEW LN, RICHMOND COUNTY","558 CREEK VIEW LN, WARSAW, VA 22572-3725, UNITED STATES",558,CREEK VIEW LN,WARSAW,VA,22572-3725,RICHMOND,RICH-5,"VATI,RDOF","-76,71022","37,92291",NULL,NULL,NULL,Unserved,RICH 5,1302
"459 CREEK VIEW LN, RICHMOND COUNTY","459 CREEK VIEW LN, WARSAW, VA 22572-3730, UNITED STATES",459,CREEK VIEW LN,WARSAW,VA,22572-3730,RICHMOND,RICH-5,VATI,"-76,70765","37,92154",NULL,NULL,NULL,Unserved,RICH 5,1303
"477 CREEK VIEW LN, RICHMOND COUNTY","477 CREEK VIEW LN, WARSAW, VA 22572-3730, UNITED STATES",477,CREEK VIEW LN,WARSAW,VA,22572-3730,RICHMOND,RICH-5,VATI,"-76,70816","37,9217",NULL,NULL,NULL,Unserved,RICH 5,1304
"519 CREEK VIEW LN, RICHMOND COUNTY","519 CREEK VIEW LN, WARSAW, VA 22572-3725, UNITED STATES",519,CREEK VIEW LN,WARSAW,VA,22572-3725,RICHMOND,RICH-5,VATI,"-76,70898","37,92149",NULL,NULL,NULL,Unserved,RICH 5,1305
"164 POPLAR CT, RICHMOND COUNTY","164 POPLAR CT, WARSAW, VA 22572-3733, UNITED STATES",164,POPLAR CT,WARSAW,VA,22572-3733,RICHMOND,RICH-5,"VATI,RDOF","-76,71528","37,91978",NULL,NULL,NULL,Unserved,RICH 5,1306
"649 CREEK VIEW LN, RICHMOND COUNTY","649 CREEK VIEW LN, WARSAW, VA 22572-3737, UNITED STATES",649,CREEK VIEW LN,WARSAW,VA,22572-3737,RICHMOND,RICH-5,VATI,"-76,71039","37,9216",NULL,NULL,NULL,Unserved,RICH 5,1307
"86 POPLAR CT, RICHMOND COUNTY","86 POPLAR CT, WARSAW, VA 22572-3727, UNITED STATES",86,POPLAR CT,WARSAW,VA,22572-3727,RICHMOND,RICH-5,"VATI,RDOF","-76,71621","37,9182",NULL,NULL,NULL,Unserved,RICH 5,1308
"527 WOODMONT LN, RICHMOND COUNTY","527 WOODMONT LN, WARSAW, VA 22572-3723, UNITED STATES",527,WOODMONT LN,WARSAW,VA,22572-3723,RICHMOND,RICH-5,"VATI,RDOF","-76,7014","37,92818",NULL,NULL,NULL,Unserved,RICH 5,1309
"523 WOODMONT LN, RICHMOND COUNTY","523 WOODMONT LN, WARSAW, VA 22572-3723, UNITED STATES",523,WOODMONT LN,WARSAW,VA,22572-3723,RICHMOND,RICH-5,"VATI,RDOF","-76,7018","37,92674",NULL,NULL,NULL,Unserved,RICH 5,1310
"519 WOODMONT LN, RICHMOND COUNTY","519 WOODMONT LN, WARSAW, VA 22572-3723, UNITED STATES",519,WOODMONT LN,WARSAW,VA,22572-3723,RICHMOND,RICH-5,"VATI,RDOF","-76,7024","37,92514",NULL,NULL,NULL,Unserved,RICH 5,1311
"262 CREEK VIEW LN, RICHMOND COUNTY","262 CREEK VIEW LN, WARSAW, VA 22572-3714, UNITED STATES",262,CREEK VIEW LN,WARSAW,VA,22572-3714,RICHMOND,RICH-5,"VATI,RDOF","-76,70438","37,92162",NULL,NULL,NULL,Unserved,RICH 5,1312
"355 WOODMONT LN, RICHMOND COUNTY","355 WOODMONT LN, WARSAW, VA 22572-3721, UNITED STATES",355,WOODMONT LN,WARSAW,VA,22572-3721,RICHMOND,RICH-5,"VATI,RDOF","-76,70282","37,92352",NULL,NULL,NULL,Unserved,RICH 5,1313
"159 WOODMONT LN, RICHMOND COUNTY","159 WOODMONT LN, WARSAW, VA 22572-3720, UNITED STATES",159,WOODMONT LN,WARSAW,VA,22572-3720,RICHMOND,RICH-5,"VATI,RDOF","-76,7021","37,92263",NULL,NULL,NULL,Unserved,RICH 5,1314
"244 WOODMONT LN, RICHMOND COUNTY","244 WOODMONT LN, WARSAW, VA 22572-3746, UNITED STATES",244,WOODMONT LN,WARSAW,VA,22572-3746,RICHMOND,RICH-5,"VATI,RDOF","-76,70008","37,92415",NULL,NULL,NULL,Unserved,RICH 5,1315
"10823 HISTORY LAND HWY, RICHMOND COUNTY","10823 HISTORY LAND HWY, WARSAW, VA 22572, UNITED STATES",10823,HISTORY LAND HWY,WARSAW,VA,22572,RICHMOND,RICH-5,VATI,"-76,70747","37,91898",NULL,NULL,NULL,Unserved,RICH 5,1316
"174 WOODMONT LN, RICHMOND COUNTY","174 WOODMONT LN, WARSAW, VA 22572-3720, UNITED STATES",174,WOODMONT LN,WARSAW,VA,22572-3720,RICHMOND,RICH-5,"VATI,RDOF","-76,69925","37,9216",NULL,NULL,NULL,Unserved,RICH 5,1317
"187 CREEK VIEW LN, RICHMOND COUNTY","187 CREEK VIEW LN, WARSAW, VA 22572-3713, UNITED STATES",187,CREEK VIEW LN,WARSAW,VA,22572-3713,RICHMOND,RICH-5,VATI,"-76,70422","37,91978",NULL,NULL,NULL,Unserved,RICH 5,1318
"10508 HISTORY LAND HWY, RICHMOND COUNTY","10508 HISTORY LAND HWY, WARSAW, VA 22572-3700, UNITED STATES",10508,HISTORY LAND HWY,WARSAW,VA,22572-3700,RICHMOND,RICH-5,"VATI,RDOF","-76,70159","37,91892",NULL,NULL,NULL,Unserved,RICH 5,1319
"10713 HISTORY LAND HWY, RICHMOND COUNTY","10713 HISTORY LAND HWY, WARSAW, VA 22572-3738, UNITED STATES",10713,HISTORY LAND HWY,WARSAW,VA,22572-3738,RICHMOND,RICH-5,VATI,"-76,7051","37,91906",NULL,NULL,NULL,Unserved,RICH 5,1320
"1063 IVONDALE RD, RICHMOND COUNTY","1063 IVONDALE RD, WARSAW, VA 22572-4153, UNITED STATES",1063,IVONDALE RD,WARSAW,VA,22572-4153,RICHMOND,RICH-5,"VATI,RDOF","-76,67304","37,83713",NULL,NULL,NULL,Unserved,RICH 5,1321
"675 HARD BARGAIN LN, RICHMOND COUNTY","675 HARD BARGAIN LN, WARSAW, VA 22572-4116, UNITED STATES",675,HARD BARGAIN LN,WARSAW,VA,22572-4116,RICHMOND,RICH-5,"VATI,RDOF","-76,66829","37,83691",NULL,NULL,NULL,Unserved,RICH 5,1322
"1179 IVONDALE RD, RICHMOND COUNTY","1179 IVONDALE RD, WARSAW, VA 22572, UNITED STATES",1179,IVONDALE RD,WARSAW,VA,22572,RICHMOND,RICH-5,"VATI,RDOF","-76,67252","37,83567",NULL,NULL,NULL,Unserved,RICH 5,1323
"1290 FOREST RD, RICHMOND COUNTY","1290 FOREST RD, WARSAW, VA 22572, UNITED STATES",1290,FOREST RD,WARSAW,VA,22572,RICHMOND,RICH-5,VATI,"-76,69187","37,8792",NULL,NULL,NULL,Unserved,RICH 5,1324
"1605 FOREST RD, RICHMOND COUNTY","1605 FOREST RD, WARSAW, VA 22572, UNITED STATES",1605,FOREST RD,WARSAW,VA,22572,RICHMOND,RICH-5,VATI,"-76,68604","37,88063",NULL,NULL,NULL,Unserved,RICH 5,1325
"1703 FOREST RD, RICHMOND COUNTY","1703 FOREST RD, WARSAW, VA 22572-3919, UNITED STATES",1703,FOREST RD,WARSAW,VA,22572-3919,RICHMOND,RICH-5,NULL,"-76,68425","37,88077",NULL,NULL,NULL,Unserved,RICH 5,1326
"1565 FOREST RD, RICHMOND COUNTY","1565 FOREST RD, WARSAW, VA 22572-3924, UNITED STATES",1565,FOREST RD,WARSAW,VA,22572-3924,RICHMOND,RICH-5,VATI,"-76,68658","37,88047",NULL,NULL,NULL,Unserved,RICH 5,1327
"1502 FOREST RD, RICHMOND COUNTY","1502 FOREST RD, WARSAW, VA 22572-3924, UNITED STATES",1502,FOREST RD,WARSAW,VA,22572-3924,RICHMOND,RICH-5,VATI,"-76,68751","37,87932",NULL,NULL,NULL,Unserved,RICH 5,1328
"1557 BOX & GOURD LN, RICHMOND COUNTY","1557 BOX & GOURD LN, FARNHAM, VA 22460, UNITED STATES",1557,BOX & GOURD LN,FARNHAM,VA,22460,RICHMOND,RICH-5,VATI,"-76,6446","37,86911",NULL,NULL,NULL,Unserved,RICH 5,1329
"1457 BOX & GOURD LN, RICHMOND COUNTY","1457 BOX & GOURD LN, FARNHAM, VA 22460, UNITED STATES",1457,BOX & GOURD LN,FARNHAM,VA,22460,RICHMOND,RICH-5,VATI,"-76,64366","37,87019",NULL,NULL,NULL,Unserved,RICH 5,1330
"1303 BOX & GOURD LN, RICHMOND COUNTY","1303 BOX & GOURD LN, FARNHAM, VA 22460, UNITED STATES",1303,BOX & GOURD LN,FARNHAM,VA,22460,RICHMOND,RICH-5,VATI,"-76,64258","37,87134",NULL,NULL,NULL,Unserved,RICH 5,1331
"1180 IVONDALE RD, RICHMOND COUNTY","1180 IVONDALE RD, WARSAW, VA 22572, UNITED STATES",1180,IVONDALE RD,WARSAW,VA,22572,RICHMOND,RICH-5,"VATI,RDOF","-76,67284","37,83558",NULL,NULL,NULL,Unserved,RICH 5,1332
